sales_type,category,order_id,order_created_date,order_month,user_id,fitso_user_id,source,pack_id,pack_name,membership_service_id,revenue_type,mrp,price,instant_discount,fitcash,platform_fee,total_amount_payable,fitcash_refunded,total_refund,gmv,max_payment_channel,selected_payment_mode,group_order_payment_channel,group_order_payment_mode,is_gift_card_used,gift_card_amount,final_center_name,final_center_service_id,fin_cen_type,fin_cen_city,fin_cen_state,fin_cen_ownership_type,purchase_center_name,purchase_center_service_id,pur_cen_type,pur_cen_city,pur_cen_state,attribution_status,attribution_date,attributed_centername,attributed_centerservice_id,payment_gateway,pg_method,method_detail,pg_charges,juspay_charges,is_ppc,gst_base_amt,gst%,gst_amt,cgst,sgst,pfgst_base,pfgst%,pfgst_amt,sellerdetails_gstinno,sellerdetails_sellerid,sellerdetails_name,invoice_no,extrachargeinvoiceid,subscription_id,purchase_token,test_flag,bill_details,Remarks
GGFI,GGFI_PRO,O2026033118194570NV8L,"March 31, 2026","March 1, 2026",EINMHFIOL000000002,,GDMPro,PD-B-BSC-000111,,,Credit,,"30,000",,,,"30,000",,,"30,000",,,,,,,GGFI Online,INMHFIOL0000,,,,,GGFI Online,INMHFIOL0000,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088575373,"March 31, 2026","March 1, 2026",53857480,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,88,889",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Gym Kondapur,1100,GYM,Hyderabad,Telangana,COCO,Cult Kondapur (Raghavendra Colony)(Kondapur),2228,GX,Hyderabad,TELANGANA,Attributed,"May 14, 2026, 5:30 AM",Cult Gym Kondapur,1100,HDFC,UPI,Trns > 2K,0,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038553818,0000825070,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087903632,"March 31, 2026","March 1, 2026",106146677,,CUREFIT_APP,CULTPACK_LlWz5R,12 Month cultpass ELITE,"9,08,82,254",Credit,"43,380","15,099",,0,140,"15,239",,,"15,239",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Gold’s Gym Hadapsar,691,GYM,Pune,Maharashtra,COCO,Gold’s Gym Hadapsar(Magarpatta City),691,GYM,Pune,Maharashtra,Attributed,"April 11, 2026, 12:00 AM",Gold’s Gym Hadapsar,691,CASHFREE,UPI,Trns > 2K,1.52,16.76,0,"14,380",5,719,359.5,359.5,118.64,18,21.36,27AAGCC6845A1ZT,SELLER_CULT_BOM_2,CureFit Services Private Limited,0038548599,0000821069,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4087804102,"March 31, 2026","March 1, 2026",106081336,,GYMFIT_PARTNER,GYMFIT_TX0Thw,12 Months Pro Plus,"9,08,80,457",Credit,"22,000","10,300",,0,140,"10,440",,,"10,440",MANUAL,MANUAL,MANUAL,MANUAL,0,,"cult neo gym Kirloskar Layout, Sidedahalli",3469,GYM,Bangalore,,FOFO,"cult neo gym Kirloskar Layout, Sidedahalli(kirloskar layout)",3469,GYM,Bangalore,,Attributed,"April 1, 2026, 12:00 AM","cult neo gym Kirloskar Layout, Sidedahalli",3469,CASH,CASH,CASH,,,0,"9,809.52",5,490.48,245.24,245.24,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038547961,0000820612,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088390814,"March 31, 2026","March 1, 2026",100927951,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,87,121",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Gym Richmond Road,492,GYM,Bangalore,Karnataka,COCO,Cult Gym Richmond Road(Richmond Road),492,GYM,Bangalore,Karnataka,Attributed,"April 11, 2026, 12:00 AM",Cult Gym Richmond Road,492,CASHFREE,UPI,Trns > 2K,1.48,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038552218,0000823774,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4088734572,"March 31, 2026","March 1, 2026",91192166,,GYMFIT_PARTNER,GYMFIT_PBW9JD,24 Months cultpass PRO,"9,08,90,305",Credit,"39,990","15,717",,0,223,"15,940",,,"15,940",PAYTM_POS,POS,PAYTM_POS,POS,0,,cult neo gym Nagarbhavi,2829,GYM,Bangalore,,COCO,cult neo gym Nagarbhavi(Nagarbhavi),2829,GYM,Bangalore,,Attributed,"March 31, 2026, 8:52 PM",cult neo gym Nagarbhavi,2829,PAYTM_POS,UPI,Trns > 2K,0,,0,"14,968.57",5,748.43,374.21,374.21,188.98,18,34.02,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038555083,0000826120,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4087956407,"March 31, 2026","March 1, 2026",106191201,,CUREFIT_NEW_WEBSITE,GYMFIT_00Cvke,12 Months Pro Plus,"9,08,82,811",Credit,"25,990","12,850",,0,140,"12,990",,,"12,990",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Neo Gym Balapur,3855,GYM,Hyderabad,TELANGANA,FOFO,Cult Neo Gym Balapur(Balapur),3855,GYM,Hyderabad,TELANGANA,Attributed,"April 30, 2026, 12:00 AM",Cult Neo Gym Balapur,3855,HDFC,CREDIT CARD,Credit Trns,155.88,14.29,0,"12,238.1",5,611.9,305.95,305.95,118.64,18,21.36,36AAGCC5859A1ZQ,SELLER_CULT_HYD,Cultfit Healthcare Private Limited,0038548993,0000821356,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088345632,"March 31, 2026","March 1, 2026",105768455,,GYMFIT_PARTNER,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,86,534",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",PAYTM_POS,POS,PAYTM_POS,POS,0,,"Cult Gym HRBR Layout, Banaswadi",1971,GYM,Bangalore,,FOFO,"Cult Gym HRBR Layout, Banaswadi(HRBR Layout)",1971,GYM,Bangalore,,Attributed,"April 2, 2026, 5:30 AM","Cult Gym HRBR Layout, Banaswadi",1971,PAYTM_POS,"DEBIT CARD (VISA, MC)",Trns > 2K,133.2,,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038551823,0000823460,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087781849,"March 31, 2026","March 1, 2026",27775374,,CUREFIT_APP,CULTPACK_LtjwEf,12 Month CultPass Elite Plus,"9,08,80,127",Credit,"47,000","16,200",,0,140,"16,340",,,"16,340",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Chandra Layout Maruthi Nagar,183,GX,Bangalore,Karnataka,COCO,Cult Chandra Layout Maruthi Nagar(Chandra Layout),183,GX,Bangalore,Karnataka,Curefit_Attributed,"April 14, 2026, 12:00 AM",cure.fit GX Bangalore,2153,HDFC,UPI,Trns > 2K,0,17.97,0,"15,428.57",5,771.43,385.71,385.71,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038547823,0000820524,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089367021,"March 31, 2026","March 1, 2026",18845567,,CUREFIT_NEW_WEBSITE,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,96,153",Credit,"45,550","14,857",452,0,140,"14,997.83",,,"15,449.83",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult Banjara Hills,167,GX,Hyderabad,Telangana,COCO,Cult Banjara Hills(Banjara Hills),167,GX,Hyderabad,Telangana,Curefit_Attributed,"April 11, 2026, 12:00 AM",cure.fit GX Hyderabad,2154,HDFC,EMI Credit Card,HDFC,179.97,16.5,0,"14,150.31",5,707.52,353.76,353.76,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038559491,0000829880,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088273708,"March 31, 2026","March 1, 2026",105124780,,GYMFIT_PARTNER,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,85,839",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",PAYTM_POS,POS,PAYTM_POS,POS,0,,"Cult Gym HRBR Layout, Banaswadi",1971,GYM,Bangalore,,FOFO,"Cult Gym HRBR Layout, Banaswadi(HRBR Layout)",1971,GYM,Bangalore,,Attributed,"March 31, 2026, 5:30 AM","Cult Gym HRBR Layout, Banaswadi",1971,PAYTM_POS,CREDIT CARD,Credit Trns,148,,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038551218,0000823003,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4088526140,"March 31, 2026","March 1, 2026",29607129,,CUREFIT_APP,GYMFIT_Ejc6Rn,3 Months cultpass PRO,"9,08,88,398",Credit,"11,590","7,409",,0,81,"7,490",,,"7,490",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,cult neo gym Mahavir Enclave,3017,GYM,Gurgaon,,COCO,cult neo gym Mahavir Enclave(Mahavir Enclave),3017,GYM,Gurgaon,,Attributed,"April 6, 2026, 12:00 AM",cult neo gym Mahavir Enclave,3017,CASHFREE,DEBIT CARD (ANY OTHER),Trns > 2K,59.92,8.24,0,"7,056.19",5,352.81,176.4,176.4,68.64,18,12.36,07AAGCC6845A1ZV,SELLER_CULT_CFS_DELHI,Curefit Services Private Limited,0038553386,0000824713,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089164990,"March 31, 2026","March 1, 2026",101648298,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,93,713",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Banjara Hills,167,GX,Hyderabad,Telangana,COCO,Cult Banjara Hills(Banjara Hills),167,GX,Hyderabad,Telangana,Curefit_Attributed,"April 2, 2026, 5:30 AM",cure.fit GX Hyderabad,2154,CASHFREE,UPI,Trns > 2K,1.48,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038557990,0000828608,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088740621,"March 31, 2026","March 1, 2026",8764474,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,90,435",Credit,"45,550","14,571",738,0,140,"14,711.98",,,"15,449.98",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult Gym Kondapur,1100,GYM,Hyderabad,Telangana,COCO,Cult Kondapur (Raghavendra Colony)(Kondapur),2228,GX,Hyderabad,TELANGANA,Not_Yet_Attributed,,Cult Kondapur (Raghavendra Colony),2228,HDFC,EMI Credit Card,HDFC,176.54,16.18,0,"13,878.08",5,693.9,346.95,346.95,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038555155,0000826183,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4088879718,"March 31, 2026","March 1, 2026",102139271,,GYMFIT_PARTNER,GYMFIT_qmbTjV,12 Months cultpass Select,"9,08,91,674",Credit,"25,990","9,800",,0,140,"9,940",,,"9,940",MANUAL,MANUAL,MANUAL,MANUAL,0,,cult neo gym Virar West,3169,GYM,Mumbai,MAHARASHTRA,COCO,cult neo gym Virar West(Virar),3169,GYM,Mumbai,MAHARASHTRA,Attributed,"May 31, 2026, 12:00 AM",cult neo gym Virar West,3169,CASH,CASH,CASH,,,0,"9,333.33",5,466.67,233.33,233.33,118.64,18,21.36,27AAGCC6845A1ZT,SELLER_CULT_BOM_2,CureFit Services Private Limited,0038556237,0000827125,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088099163,"March 31, 2026","March 1, 2026",96303843,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,84,335",Credit,"45,550","13,619","1,690",0,140,"13,759.75",,,"15,449.75",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult Gym Akshaynagar,1098,GYM,Bangalore,Karnataka,COCO,Cult Akshayanagar(Akshayanagar),231,GX,Bangalore,Karnataka,Attributed,"April 5, 2026, 5:30 AM",Cult Gym Akshaynagar,1098,HDFC,EMI Credit Card,HDFC,165.12,15.14,0,"12,971.19",5,648.56,324.28,324.28,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038549985,0000822103,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088880625,"March 31, 2026","March 1, 2026",106200592,,CUREFIT_APP,CULTPACK_zJsS4k,3 Month cultpass ELITE,"9,08,91,698",Credit,"17,550","8,619",,0,81,"8,700",,,"8,700",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Gym Habsiguda(Hybrid),1099,GYM,Hyderabad,Telangana,COCO,Cult Habsiguda (Habsiguda),321,GX,Hyderabad,Telangana,Attributed,"April 2, 2026, 5:30 AM",Cult Gym Habsiguda(Hybrid),1099,CASHFREE,UPI,Trns > 2K,0.87,9.57,0,"8,208.57",5,410.43,205.21,205.21,68.64,18,12.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038556348,0000827219,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088426833,"March 31, 2026","March 1, 2026",101110926,,GYMFIT_PARTNER,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,87,478",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",PAYTM_POS,POS,PAYTM_POS,POS,0,,Cult Gym Nagarbhavi,1149,GYM,Bangalore,Karnataka,FOFO,Cult Gym Nagarbhavi(Nagarbhavi),1149,GYM,Bangalore,Karnataka,Attributed,"May 15, 2026, 5:30 AM",Cult Gym Nagarbhavi,1149,PAYTM_POS,UPI,Trns > 2K,0,,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038552544,0000824038,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088409128,"March 31, 2026","March 1, 2026",25504685,,GYMFIT_PARTNER,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,87,285",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",PAYTM_POS,POS,PAYTM_POS,POS,0,,"Cult Gym Banashankari 2nd Stage, Siddanna Layout",2754,GYM,Bangalore,,COCO,"Cult Gym Banashankari 2nd Stage, Siddanna Layout(Banashankari)",2754,GYM,Bangalore,,Attributed,"May 1, 2026, 5:30 AM","Cult Gym Banashankari 2nd Stage, Siddanna Layout",2754,PAYTM_POS,CREDIT CARD,Credit Trns,148,,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038552368,0000823900,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087847632,"March 31, 2026","March 1, 2026",25062527,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,81,530",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,GymX Prime (Marathahalli),3052,GYM,Bangalore,,MARKETPLACE,GymX Prime (Marathahalli)(Marathahalli),3052,GYM,Bangalore,,Attributed,"April 1, 2026, 5:30 AM",GymX Prime (Marathahalli),3052,CASHFREE,UPI,Trns > 2K,1.48,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC5859A1ZL,SELLER_CULT_HEALTHCARE_KARNATAKA,Cultfit Healthcare Private Limited,0038548244,0000820818,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087797865,"March 31, 2026","March 1, 2026",106177607,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,80,267",Credit,"45,550","14,571",738,0,140,"14,711.98",,,"15,449.98",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult Hoodi,230,GX,Bangalore,Karnataka,COCO,Cult Hoodi(Mahadevpura),230,GX,Bangalore,Karnataka,Curefit_Attributed,"April 1, 2026, 5:30 AM",cure.fit GX Bangalore,2153,HDFC,EMI Credit Card,HDFC,176.54,16.18,0,"13,878.08",5,693.9,346.95,346.95,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038547931,0000820594,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088967840,"March 31, 2026","March 1, 2026",106201105,,GYMFIT_PARTNER,CULTPACK_LtjwEf,12 Month CultPass Elite Plus,"9,08,92,484",Credit,"47,000","16,200",,0,140,"16,340",,,"16,340",MANUAL,MANUAL,MANUAL,MANUAL,0,,Cult Gym Panathur,1140,GYM,Bangalore,Karnataka,FOFO,Cult Gym Panathur(Panathur),1140,GYM,Bangalore,Karnataka,Attributed,"April 1, 2026, 5:30 AM",Cult Gym Panathur,1140,CASH,CASH,CASH,,,0,"15,428.57",5,771.43,385.71,385.71,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038557178,0000827912,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088920653,"March 31, 2026","March 1, 2026",106198827,,CUREFIT_APP,CULTPACK_LlWz5R,12 Month cultpass ELITE,"9,08,92,057",Credit,"43,380","15,099",,0,140,"15,239",,,"15,239",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Gym Kalyani Nagar,3462,GYM,Pune,MAHARASHTRA,COCO,Cult Baner(Baner),3174,GX,Pune,MAHARASHTRA,Attributed,"April 8, 2026, 12:00 AM",Cult Gym Kalyani Nagar,3462,CASHFREE,UPI,Trns > 2K,1.52,16.76,0,"14,380",5,719,359.5,359.5,118.64,18,21.36,27AAGCC6845A1ZT,SELLER_CULT_BOM_2,CureFit Services Private Limited,0038556698,0000827511,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088383111,"March 31, 2026","March 1, 2026",27009278,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,87,023",Credit,"45,550","15,310",,0,140,"15,450",,,"15,450",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Banjara Hills Road No. 2,2429,GX,Hyderabad,TELANGANA,COCO,Cult Banjara Hills Road No. 2(Banjara Hills),2429,GX,Hyderabad,TELANGANA,Curefit_Attributed,"April 6, 2026, 5:30 AM",cure.fit GX Hyderabad,2154,CASHFREE,UPI,Trns > 2K,1.55,17,0,"14,580.95",5,729.05,364.52,364.52,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038552133,0000823706,,,,,
At home live sales,LIVE,4087813343,"March 31, 2026","March 1, 2026",72658310,,SUBSCRIPTION_RENEWAL,CFLIVE_V2_101,Monthly,,Credit,,,,0,,449,,,449,APPLE_IN_APP,,APPLE_IN_APP,,0,,,,,,,,,,,,,,,,,APPLE_IN_APP,APPLE_IN_APP,APPLE_IN_APP,0,,0,380.51,18,68.49,,,,,,,,,,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089462130,"March 31, 2026","March 1, 2026",55902564,,CUREFIT_APP,CULTPACK_hzF849,12 Month CultPass Elite Plus,"9,08,96,788",Credit,"45,000","16,850",,0,140,"16,990",,,"16,990",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Gym Kukatpally,708,GYM,Hyderabad,Telangana,FOFO,Iron Fist (Moosapet)(Moosa Bowli),1166,GYM,Hyderabad,Telangana,Attributed,"June 14, 2026, 5:30 AM",Cult Gym Kukatpally,708,HDFC,CREDIT CARD,Credit Trns,203.88,18.69,0,"16,047.62",5,802.38,401.19,401.19,118.64,18,21.36,36AAGCC5859A1ZQ,SELLER_CULT_HYD,Cultfit Healthcare Private Limited,0038559973,0000830303,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089478850,"March 31, 2026","March 1, 2026",97564524,,CUREFIT_APP,CULTPACK_LlWz5R,12 Month cultpass ELITE,"9,08,96,976",Credit,"43,380","15,283",465,0,140,"15,423.98",,,"15,888.98",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,YC'S Powerhouse Gym,2836,GYM,Pune,MAHARASHTRA,MARKETPLACE,Cult Baner(Baner),3174,GX,Pune,MAHARASHTRA,Attributed,"April 16, 2026, 12:00 AM",YC'S Powerhouse Gym,2836,RAZORPAY,EMI Credit Card,Credit Trns,251.41,16.97,0,"14,556.17",5,727.81,363.9,363.9,118.64,18,21.36,27AAGCC6845A1ZT,SELLER_CULT_BOM_2,CureFit Services Private Limited,0038560117,0000830427,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088588127,"March 31, 2026","March 1, 2026",106137181,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,89,199",Credit,"45,550","13,660","1,000",0,140,"13,800",,,"14,800",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult Gym Vijayanagar,2018,GYM,Bangalore,,FOFO,Cult Vijayanagar(Vijayanagar),2020,GX,Bangalore,,Attributed,"April 6, 2026, 5:30 AM",Cult Gym Vijayanagar,2018,HDFC,EMI Credit Card,HDFC,165.6,15.18,0,"13,009.52",5,650.48,325.24,325.24,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038554091,0000825290,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089452642,"March 31, 2026","March 1, 2026",83550331,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,96,654",Credit,"45,550","15,310",,0,140,"15,450",,,"15,450",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Gym Abids,3048,GYM,Hyderabad,TELANGANA,COCO,Cult Abids (Abids),3051,GX,Hyderabad,TELANGANA,Attributed,"April 8, 2026, 12:00 AM",Cult Gym Abids,3048,CASHFREE,UPI,Trns > 2K,1.55,17,0,"14,580.95",5,729.05,364.52,364.52,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038559889,0000830234,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4088984100,"March 31, 2026","March 1, 2026",11564319,,GYMFIT_PARTNER,GYMFIT_rbPHQa,12 Months cultpass PRO,"9,08,92,625",Credit,"23,990","11,200",,0,140,"11,340",,,"11,340",MANUAL,MANUAL,MANUAL,MANUAL,0,,F99 Fit(Nizampet),3038,GYM,Hyderabad,TELANGANA,MARKETPLACE,F99 Fit(Nizampet)(Nizampet),3038,GYM,Hyderabad,TELANGANA,Attributed,"April 6, 2026, 12:00 AM",F99 Fit(Nizampet),3038,CASH,CASH,CASH,,,0,"10,666.67",5,533.33,266.67,266.67,118.64,18,21.36,36AAGCC5859A1ZQ,SELLER_CULT_HYD,Cultfit Healthcare Private Limited,0038557072,0000827824,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089362687,"March 31, 2026","March 1, 2026",82629995,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,96,006",Credit,"45,550","13,619","1,690",0,140,"13,759.75",,,"15,449.75",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult Gym Bommanahalli,1144,GYM,Bangalore,Karnataka,COCO,Cult HSR 24th Main (HSR Layout),315,GX,Bangalore,Karnataka,Attributed,"April 6, 2026, 5:30 AM",Cult Gym Bommanahalli,1144,HDFC,EMI Credit Card,HDFC,165.12,15.14,0,"12,971.19",5,648.56,324.28,324.28,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038559429,0000829830,,,,,
Atcenter Fitness(Elite & Pro & LUX),LUX,4088081518,"March 31, 2026","March 1, 2026",103904958,,GYMFIT_PARTNER,LUXPACK_wkPviM,6 Months,"9,08,84,043",Credit,"64,708","45,021",,0,,"45,021",,,"45,021",MANUAL,MANUAL,MANUAL,MANUAL,0,,Fitness First - Select City Walk,3520,GYM,Gurgaon,,COCO,Fitness First - Select City Walk,3520,GYM,Gurgaon,,Attributed,"April 9, 2026, 12:00 AM",Fitness First - Select City Walk,3520,CASH,CASH,CASH,,,0,"42,877.14",5,"2,143.86","1,071.93","1,071.93",,,,06AAGCC6845A1ZX,SELLER_CULT_CFS_GGN,Curefit Services Private Limited,0038549773,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089175371,"March 31, 2026","March 1, 2026",29605214,,CUREFIT_APP,CULTPACK_ro7B7x,12 Month cultpass ELITE,"9,08,93,853",Credit,"58,150","18,200",,600,140,"17,740",,,"18,340",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Gym Gurgaon Sec-56,1180,GYM,Gurgaon,Haryana,COCO,"Cult Gurgaon Sec-56(Sector 56, Gurgaon)",1187,GX,Gurgaon,Haryana,Attributed,"April 11, 2026, 12:00 AM",Cult Gym Gurgaon Sec-56,1180,HDFC,CREDIT CARD,Credit Trns,212.88,19.51,0,"16,766.27",5,838.31,419.16,419.16,118.64,18,21.36,06AAGCC6845A1ZX,SELLER_CULT_CFS_GGN,Curefit Services Private Limited,0038558049,0000828663,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4087580129,"March 31, 2026","March 1, 2026",106138701,,GYMFIT_PARTNER,GYMFIT_CtqrTn,12 Months cultpass PRO,"9,08,78,418",Credit,"19,990","9,400",,0,140,"9,540",,,"9,540",MANUAL,MANUAL,MANUAL,MANUAL,0,,Shred Fitness,36,GYM,Bangalore,Karnataka,MARKETPLACE,Shred Fitness(Frazer Town),36,GYM,Bangalore,Karnataka,Attributed,"April 1, 2026, 12:00 AM",Shred Fitness,36,CASH,CASH,CASH,,,0,"8,952.38",5,447.62,223.81,223.81,118.64,18,21.36,29AAGCC5859A1ZL,SELLER_CULT_HEALTHCARE_KARNATAKA,Cultfit Healthcare Private Limited,0038546278,0000819466,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088126907,"March 31, 2026","March 1, 2026",106192871,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,84,455",Credit,"45,550","14,613",696,0,140,"14,753.89",,,"15,449.89",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult Madinaguda,200,GX,Hyderabad,Telangana,COCO,Cult Madinaguda(Madinaguda),200,GX,Hyderabad,Telangana,Attributed,"April 1, 2026, 5:30 AM",Cult Madinaguda,200,HDFC,EMI Credit Card,Others,199.18,16.23,0,"13,917.99",5,695.9,347.95,347.95,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038550065,0000822159,,,,,
